707,160
721,135
719,170
640,153
718,175
625,303
681,168
731,243
608,297
645,193
648,213
639,212
700,153
762,184
708,199
716,191
670,177
652,110
735,497
609,508
299,189
77,403
22,406
3,403
48,440
137,374
254,413
-1,-1
-1,-1
-1,-1
405,412
424,252
643,320
506,268
569,256
627,354
658,401
656,379
764,318
785,354
794,397
829,394
848,382
672,184
805,306
638,135
490,332
563,312
471,293
470,292
485,301
523,278
499,311
481,304
558,262
482,316
488,288
488,290
483,310
477,309
648,373
666,265
702,329
644,320
645,353
688,362
663,347
653,331
654,353
670,358
781,641
683,368
663,376
666,377
457,637
664,349
684,377
674,411
659,398
663,409
687,357
667,409
673,364
463,634
815,669
661,403
663,369
668,366
673,362
694,404
818,662
659,356
665,406
472,619
669,387
665,409
674,422
643,371
649,433
676,409
683,392
671,390
679,454
682,454
678,400
684,406
670,440
690,465
712,467
708,451
710,493
736,426
728,442
724,456
731,450
726,494
740,454
706,495
679,507
-1,-1
679,498
-1,-1
650,506
617,483
647,503
466,617
487,613
629,517
616,520
643,473
642,489
631,505
630,501
631,498
630,519
601,492
616,492
630,432
682,667
634,475
620,464
636,477
683,673
602,463
656,493
664,478
623,498
621,447
670,480
665,480
657,463
661,495
670,490
656,417
679,433
691,516
674,482
678,465
672,476
670,484
660,504
664,517
684,520
668,513
675,472
674,494
673,495
662,492
666,500
664,495
668,491
662,494
676,482
660,493
660,509
666,501
673,493
681,481
669,504
660,516
667,470
667,511
664,530
658,517
675,483
687,494
705,530
684,502
705,457
700,480
705,493
705,488
711,512
699,495
685,479
726,539
640,473
665,448
659,508
449,567
687,657
618,476
650,621
610,480
624,451
345,623
533,665
328,622
608,498
567,486
592,492
584,498
580,505
570,481
566,485
621,494
581,477
619,488
611,457
653,484
671,421
689,434
689,473
696,467
683,460
680,472
694,503
668,495
691,511
684,499
679,507
684,516
677,479
685,487
683,503
687,501
685,487
672,480
689,484
683,522
670,488
681,478
697,525
686,485
692,520
699,530
674,472
685,506
679,499
695,501
692,475
698,491
693,529
711,532
699,491
679,534
686,528
689,526
678,477
676,500
703,515
672,521
687,497
683,500
683,501
685,500
681,466
674,489
711,507
661,480
689,503
684,513
677,487
701,513
676,491
677,550
689,487
687,464
684,464
691,451
695,506
698,445
699,449
707,438
699,442
708,444
708,444
695,424
718,469
702,456
692,427
711,454
713,450
711,453
722,471
698,441
703,478
699,497
703,458
704,456
695,454
710,476
703,457
704,455
696,496
703,453
696,475
691,434
699,493
692,473
704,464
704,455
698,468
713,468
709,454
713,471
697,495
717,465
694,509
675,501
673,495
661,480
674,478
671,472
679,475
676,491
671,478
678,478
676,490
674,472
678,461
674,467
684,486
677,487
673,485
673,459
664,472
662,472
682,463
681,465
683,453
659,454
673,467
688,450
692,508
714,491
709,456
663,442
698,466
692,474
700,441
706,456
701,497
684,438
703,459
728,463
702,457
707,458
699,445
708,454
690,434
709,456
719,448
717,473
712,483
724,456
708,461
313,616
717,455
673,441
682,501
690,494
682,508
691,464
683,472
297,607
652,475
703,488
323,613
710,493
693,472
712,477
705,466
707,466
713,467
708,487
715,479
716,500
711,510
717,475
742,475
717,470
724,499
716,472
720,472
699,478
704,469
721,470
671,442
672,495
667,462
655,521
625,526
628,498
618,531
629,540
634,515
634,517
317,698
632,491
652,515
634,476
638,552
651,530
376,702
664,487
688,477
401,678
624,478
652,427
661,422
661,427
403,689
684,409
654,421
697,413
647,448
674,385
652,409
654,445
655,413
711,446
650,419
686,425
672,413
678,466
392,676
690,496
687,553
685,516
711,531
400,676
689,528
679,547
696,512
699,512
677,492
398,680
692,532
710,536
410,673
709,500
700,529
731,526
715,493
395,681
700,526
704,471
698,527
700,524
712,504
713,505
394,686
720,487
706,502
705,566
712,494
703,477
722,519
395,682
703,519
705,478
712,508
710,512
737,497
710,522
717,518
710,494
403,683
400,681
718,525
710,476
396,683
