-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
798,661
-1,-1
-1,-1
-1,-1
-1,-1
760,666
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
800,646
-1,-1
-1,-1
-1,-1
794,669
-1,-1
790,659
-1,-1
-1,-1
-1,-1
809,666
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
732,656
-1,-1
713,657
803,664
-1,-1
-1,-1
800,668
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
728,655
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
749,656
-1,-1
-1,-1
731,642
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
718,657
787,659
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
771,674
-1,-1
-1,-1
-1,-1
