(1601.000000, 644.000000)
(1584.000000, 406.000000)
(662.000000, 184.000000)
(559.000000, 307.000000)
(1595.000000, 656.000000)
(696.000000, 170.000000)
(1602.000000, 635.000000)
(1599.000000, 654.000000)
(1748.000000, 357.000000)
(1745.000000, 611.000000)
(1606.000000, 668.000000)
(1556.000000, 461.000000)
(1334.000000, 483.000000)
(1608.000000, 659.000000)
(1741.000000, 432.000000)
(1744.000000, 636.000000)
(841.000000, 464.000000)
(559.000000, 264.000000)
(1598.000000, 636.000000)
(1627.000000, 641.000000)
(712.000000, 165.000000)
(1540.000000, 368.000000)
(1602.000000, 626.000000)
(1603.000000, 629.000000)
(1564.000000, 402.000000)
(1603.000000, 637.000000)
(556.000000, 361.000000)
(556.000000, 343.000000)
(1587.000000, 605.000000)
(1532.000000, 114.000000)
(1608.000000, 638.000000)
(1736.000000, 484.000000)
(549.000000, 223.000000)
(669.000000, 184.000000)
(1748.000000, 438.000000)
(1596.000000, 665.000000)
(1743.000000, 558.000000)
(1674.000000, 388.000000)
(1604.000000, 625.000000)
(1743.000000, 512.000000)
(1612.000000, 635.000000)
(1744.000000, 636.000000)
(1518.000000, 500.000000)
(1726.000000, 388.000000)
(1745.000000, 656.000000)
(711.000000, 186.000000)
(1592.000000, 634.000000)
(1397.000000, 519.000000)
(1552.000000, 552.000000)
(1613.000000, 372.000000)
(1532.000000, 404.000000)
(598.000000, 238.000000)
(550.000000, 377.000000)
(1228.000000, 390.000000)
(1616.000000, 536.000000)
(1365.000000, 502.000000)
(1446.000000, 608.000000)
(1557.000000, 541.000000)
(1436.000000, 602.000000)
(1498.000000, 580.000000)
(1739.000000, 90.000000)
(1755.000000, 671.000000)
(555.000000, 356.000000)
(1381.000000, 480.000000)
(1605.000000, 620.000000)
(1743.000000, 585.000000)
(711.000000, 189.000000)
(1745.000000, 646.000000)
(1744.000000, 559.000000)
(827.000000, 464.000000)
(549.000000, 378.000000)
(1589.000000, 662.000000)
(850.000000, 293.000000)
(1602.000000, 640.000000)
(1401.000000, 507.000000)
(1749.000000, 496.000000)
(480.000000, 376.000000)
(995.000000, 488.000000)
(549.000000, 377.000000)
(1601.000000, 644.000000)
(674.000000, 185.000000)
(1731.000000, 677.000000)
(1602.000000, 650.000000)
(1338.000000, 556.000000)
(664.000000, 168.000000)
(1272.000000, 668.000000)
(1748.000000, 373.000000)
(552.000000, 271.000000)
(1156.000000, 515.000000)
(1245.000000, 600.000000)
(1602.000000, 643.000000)
(1601.000000, 640.000000)
(829.000000, 464.000000)
(1260.000000, 527.000000)
(1226.000000, 497.000000)
(1628.000000, 630.000000)
(1071.000000, 317.000000)
(1103.000000, 431.000000)
(1170.000000, 448.000000)
(1363.000000, 305.000000)
(1743.000000, 606.000000)
(1744.000000, 673.000000)
(1304.000000, 516.000000)
(1601.000000, 644.000000)
(1605.000000, 622.000000)
(1744.000000, 399.000000)
(1750.000000, 621.000000)
(1750.000000, 596.000000)
(1745.000000, 645.000000)
(1604.000000, 647.000000)
(555.000000, 393.000000)
(1598.000000, 658.000000)
(1633.000000, 639.000000)
(1602.000000, 623.000000)
(1743.000000, 652.000000)
(1749.000000, 582.000000)
(1626.000000, 655.000000)
(1748.000000, 454.000000)
(548.000000, 382.000000)
(1744.000000, 576.000000)
(559.000000, 260.000000)
(1753.000000, 596.000000)
(1750.000000, 522.000000)
(1744.000000, 620.000000)
(556.000000, 388.000000)
(1402.000000, 508.000000)
(1713.000000, 595.000000)
(1749.000000, 543.000000)
(1604.000000, 633.000000)
(1613.000000, 547.000000)
(1607.000000, 621.000000)
(1606.000000, 620.000000)
(1751.000000, 670.000000)
(520.000000, 232.000000)
(1741.000000, 271.000000)
(1606.000000, 623.000000)
(1751.000000, 631.000000)
(1603.000000, 632.000000)
(645.000000, 297.000000)
(669.000000, 332.000000)
(1748.000000, 285.000000)
(1744.000000, 526.000000)
(653.000000, 316.000000)
(682.000000, 346.000000)
(1586.000000, 653.000000)
(699.000000, 349.000000)
(1380.000000, 481.000000)
(714.000000, 353.000000)
(2214.000000, -47.000000)
(660.000000, 324.000000)
(818.000000, 654.000000)
(500.000000, 287.000000)
