1244,868
-1,-1
1187,764
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1119,746
-1,-1
1058,642
1175,774
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1140,756
-1,-1
1079,668
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1075,676
1209,823
-1,-1
-1,-1
1183,806
1119,743
-1,-1
1054,646
-1,-1
-1,-1
676,547
1073,668
-1,-1
-1,-1
1167,787
1224,868
1073,671
-1,-1
1184,784
1060,650
-1,-1
1072,688
-1,-1
-1,-1
-1,-1
-1,-1
1061,650
1196,824
-1,-1
-1,-1
-1,-1
1074,682
-1,-1
1055,642
-1,-1
120,336
1088,700
1180,828
-1,-1
-1,-1
-1,-1
-1,-1
1200,842
118,337
1134,754
-1,-1
-1,-1
-1,-1
608,555
-1,-1
-1,-1
1076,675
-1,-1
1113,734
-1,-1
512,541
1184,833
-1,-1
1064,660
1079,683
1123,742
-1,-1
1081,677
-1,-1
-1,-1
1189,839
-1,-1
1203,819
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1119,738
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1196,763
-1,-1
1077,683
-1,-1
-1,-1
-1,-1
1202,768
-1,-1
1182,836
-1,-1
-1,-1
-1,-1
1055,641
-1,-1
1081,676
-1,-1
-1,-1
1074,677
-1,-1
1067,659
1070,671
1121,739
-1,-1
1071,666
1058,644
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1198,824
-1,-1
1123,736
1046,641
1061,661
-1,-1
1133,750
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1067,667
1082,688
-1,-1
119,336
1057,645
1068,670
-1,-1
-1,-1
1047,638
-1,-1
-1,-1
1190,850
118,338
1052,647
-1,-1
-1,-1
-1,-1
-1,-1
1127,740
1078,673
1147,750
-1,-1
-1,-1
1112,731
1131,765
1156,765
1117,735
1081,671
-1,-1
-1,-1
1164,828
-1,-1
-1,-1
-1,-1
1186,832
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
974,711
-1,-1
-1,-1
541,541
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1095,698
-1,-1
1185,844
1190,782
1162,774
1128,740
1137,734
1144,741
1140,738
1158,796
1050,449
1136,737
1178,772
1067,659
1176,765
-1,-1
1144,786
-1,-1
1076,676
-1,-1
-1,-1
-1,-1
1125,753
1075,690
1076,669
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1079,677
-1,-1
-1,-1
1116,746
-1,-1
1050,647
-1,-1
1069,236
1080,282
1126,275
1115,737
1200,761
1134,279
1150,771
1150,280
1143,766
1176,823
1192,867
1173,800
1127,281
1181,763
1082,262
1123,282
1086,240
1067,663
1053,285
1069,226
1078,199
1039,285
1085,252
1077,681
1078,237
1109,268
1109,275
678,548
1168,776
1100,265
1073,219
1121,291
1149,760
1068,235
1084,263
1150,768
1079,680
1080,689
1119,742
1045,639
1015,252
1085,272
1031,321
1076,666
1099,717
1047,672
-1,-1
1078,671
-1,-1
-1,-1
122,330
1078,678
1085,701
1106,682
1083,683
1133,777
1138,762
1116,739
1118,747
-1,-1
-1,-1
1144,757
675,548
1131,769
-1,-1
-1,-1
1131,741
-1,-1
-1,-1
1061,696
1098,278
1084,670
1116,731
1131,767
1080,677
1000,268
1159,788
1018,286
1057,249
1067,237
1041,229
1078,682
1073,676
677,548
1062,673
1083,772
-1,-1
-1,-1
1163,758
1146,732
1080,677
1146,789
1161,789
-1,-1
937,386
1084,676
882,351
1088,693
1126,732
898,343
1103,688
677,548
-1,-1
-1,-1
1135,776
-1,-1
-1,-1
1163,767
678,548
1166,834
1075,680
1103,680
678,548
1071,659
1090,700
-1,-1
1126,741
1121,741
1123,742
1144,764
1070,658
1152,795
678,548
1115,737
1066,671
1078,676
1135,747
1161,791
1063,642
1144,773
1139,756
1126,746
1155,761
1075,681
1159,778
1149,790
1172,845
1164,791
1163,787
-1,-1
1148,765
1138,763
1072,682
1147,764
1079,671
1147,793
1050,669
1146,772
1144,746
-1,-1
1157,825
1176,838
1070,672
1083,676
1120,738
1088,697
1081,669
-1,-1
645,545
119,337
741,786
-1,-1
-1,-1
-1,-1
-1,-1
120,336
-1,-1
-1,-1
118,337
-1,-1
-1,-1
1206,835
1076,672
1079,676
1198,787
1163,746
677,548
1122,734
1126,739
1157,787
-1,-1
1082,644
-1,-1
-1,-1
1078,676
116,340
1079,681
-1,-1
1156,767
1086,698
-1,-1
-1,-1
1171,831
1077,677
-1,-1
677,548
1177,782
-1,-1
677,548
1156,783
-1,-1
1199,767
1073,677
1172,805
1177,855
1192,771
-1,-1
-1,-1
1146,796
677,548
1191,797
1094,689
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1170,806
-1,-1
-1,-1
1138,730
-1,-1
1193,758
1172,784
-1,-1
1080,682
1194,787
-1,-1
1161,779
1082,673
1083,683
1174,805
-1,-1
677,548
-1,-1
1080,679
1168,783
-1,-1
1185,791
119,337
1066,666
1182,814
-1,-1
1095,703
-1,-1
677,547
1127,737
1077,676
1067,670
1177,784
1162,793
-1,-1
-1,-1
1075,664
1082,680
1089,695
1080,664
1077,680
677,548
677,548
-1,-1
1149,778
1153,768
1074,669
1132,728
-1,-1
1144,782
1179,766
1137,743
1062,651
678,548
677,547
1175,783
1152,788
-1,-1
-1,-1
1161,757
-1,-1
1166,759
1144,831
-1,-1
1120,732
-1,-1
1190,791
1075,696
1138,747
-1,-1
1198,792
-1,-1
678,548
-1,-1
1166,795
1154,757
677,548
677,548
1157,785
1080,668
-1,-1
1072,669
-1,-1
1117,721
-1,-1
-1,-1
1198,776
1107,729
1162,772
-1,-1
1164,784
1124,733
-1,-1
1158,773
-1,-1
1183,781
-1,-1
1180,812
1195,795
-1,-1
1116,730
1093,696
-1,-1
678,548
1164,805
677,549
1075,670
-1,-1
-1,-1
1164,832
1158,757
-1,-1
1129,739
-1,-1
1086,698
1126,752
1156,795
-1,-1
1081,671
1177,873
1191,776
1174,767
-1,-1
1126,748
-1,-1
678,548
1111,719
1080,688
1201,790
-1,-1
-1,-1
-1,-1
1192,774
1071,664
1083,674
1075,676
-1,-1
-1,-1
-1,-1
1064,667
-1,-1
118,337
1192,772
1174,775
1069,658
118,338
1205,773
-1,-1
1163,838
1189,790
1151,791
1156,769
678,548
1125,737
-1,-1
1066,657
1130,739
1082,683
1178,851
677,549
117,340
1093,706
-1,-1
1072,679
1079,680
1158,810
-1,-1
1148,757
1194,764
-1,-1
1153,780
1190,769
517,542
1188,801
1150,748
1183,758
1072,670
1117,720
1173,784
-1,-1
1081,676
678,548
676,548
-1,-1
-1,-1
1089,693
1112,744
117,340
-1,-1
678,548
-1,-1
1144,772
1187,761
1144,752
-1,-1
-1,-1
677,548
1149,774
1081,693
1082,673
-1,-1
1160,908
1188,807
-1,-1
1115,737
1191,828
677,548
1089,697
1167,813
1068,670
1128,750
1196,857
1076,669
-1,-1
1191,784
1169,812
-1,-1
1191,769
1085,678
1079,681
-1,-1
1152,749
1200,780
1084,674
1119,741
1162,841
1185,845
1184,780
1155,764
1178,820
1181,848
-1,-1
1108,719
1081,671
1165,773
1164,798
1199,785
1080,677
1193,826
1191,854
1170,779
-1,-1
-1,-1
1154,796
1078,674
1193,792
-1,-1
1165,794
1143,751
1173,839
1080,688
1157,777
1129,745
1108,729
1126,744
676,548
1155,760
1178,772
1136,756
1195,776
1184,828
1185,779
1177,843
678,548
-1,-1
-1,-1
1169,772
1074,657
1163,784
1193,793
1108,739
1173,780
677,547
-1,-1
1078,674
-1,-1
677,548
-1,-1
1072,669
1082,673
1176,780
1120,700
1194,796
1179,863
1073,669
1189,775
-1,-1
1148,812
1077,682
-1,-1
118,338
1072,647
117,340
1067,660
-1,-1
1150,759
1193,790
1174,843
1192,794
1114,740
1190,809
1162,790
1181,841
-1,-1
1199,792
1159,794
1183,779
1082,688
-1,-1
1083,673
123,330
676,549
1081,677
1200,790
1096,709
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
425,943
1142,753
-1,-1
1185,803
1078,669
1139,735
-1,-1
